created_at,anotador_id,idx,respuesta,comentario_prem,comentario_hyp,region,palabras_marcadas
2026-05-31 20:58:33.260045+00,anotador_064,880,2,,,buenos_aires_amba,"[{""pos"":3,""source"":""hyp"",""palabra"":""encantador""}]"
2026-05-31 20:58:47.996826+00,anotador_066,3072,4,,,buenos_aires_amba,[]
2026-05-31 20:58:59.968907+00,anotador_066,3471,4,,,buenos_aires_amba,[]
2026-05-31 20:59:09.268544+00,anotador_064,5588,4,,,buenos_aires_amba,[]
2026-05-31 20:59:22.078703+00,anotador_064,6427,4,,,buenos_aires_amba,[]
2026-05-31 20:59:30.599192+00,anotador_064,1797,2,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""Excelencia""},{""pos"":1,""source"":""hyp"",""palabra"":""Excelencia""}]"
2026-05-31 20:59:57.355304+00,anotador_064,6147,4,,,buenos_aires_amba,[]
2026-05-31 21:00:15.062866+00,anotador_064,5947,4,,,buenos_aires_amba,[]
2026-05-31 21:00:17.939681+00,anotador_172,9999,2,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":3,""source"":""prem"",""palabra"":""el""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":0,""source"":""prem"",""palabra"":""El""},{""pos"":5,""source"":""prem"",""palabra"":""y""},{""pos"":6,""source"":""prem"",""palabra"":""buscó""},{""pos"":7,""source"":""prem"",""palabra"":""el""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-05-31 21:00:21.416654+00,anotador_146,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-05-31 21:02:43.929489+00,anotador_146,5718,5,,,buenos_aires_amba,[]
2026-05-31 21:03:21.303566+00,anotador_146,5146,5,,,buenos_aires_amba,[]
2026-05-31 21:03:51.89345+00,anotador_146,4260,5,,,buenos_aires_amba,[]
2026-05-31 21:04:07.539967+00,anotador_146,5384,5,,,buenos_aires_amba,[]
2026-05-31 21:04:21.770112+00,anotador_146,6039,5,,,buenos_aires_amba,[]
2026-05-31 21:04:37.452821+00,anotador_146,2271,3,,,buenos_aires_amba,"[{""pos"":17,""source"":""prem"",""palabra"":""atracciones""},{""pos"":20,""source"":""prem"",""palabra"":""cambiante""}]"
2026-05-31 21:05:26.185199+00,anotador_304,9999,1,,,buenos_aires_interior,"[{""pos"":3,""source"":""prem"",""palabra"":""el""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""}]"
2026-05-31 21:06:15.307301+00,anotador_315,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":8,""source"":""prem"",""palabra"":""piso""}]"
2026-05-31 21:06:17.035439+00,anotador_304,3590,1,,,buenos_aires_interior,"[{""pos"":0,""source"":""prem"",""palabra"":""Linda""},{""pos"":1,""source"":""prem"",""palabra"":""Hardwick,""},{""pos"":5,""source"":""hyp"",""palabra"":""Linda""},{""pos"":6,""source"":""hyp"",""palabra"":""Harwick""}]"
2026-05-31 21:06:58.928227+00,anotador_315,4496,4,,,buenos_aires_amba,[]
2026-05-31 21:07:06.891171+00,anotador_315,2689,5,,,buenos_aires_amba,[]
2026-05-31 21:07:19.295703+00,anotador_304,1322,5,,,buenos_aires_interior,[]
2026-05-31 21:07:32.32891+00,anotador_304,2149,5,,,buenos_aires_interior,[]
2026-05-31 21:07:35.303316+00,anotador_304,1745,3,,,buenos_aires_interior,"[{""pos"":0,""source"":""prem"",""palabra"":""Bouchard""},{""pos"":19,""source"":""prem"",""palabra"":""caña""}]"
2026-05-31 21:08:04.773853+00,anotador_315,6529,5,,,buenos_aires_amba,[]
2026-05-31 21:08:05.121039+00,anotador_304,4990,3,,,buenos_aires_interior,"[{""pos"":4,""source"":""prem"",""palabra"":""Dalrymple,""}]"
2026-05-31 21:08:21.960332+00,anotador_315,2194,5,,,buenos_aires_amba,[]
2026-05-31 21:08:30.306743+00,anotador_304,1188,3,,,buenos_aires_interior,[]
2026-05-31 21:08:35.47341+00,anotador_315,4749,5,,,buenos_aires_amba,[]
2026-05-31 21:08:42.246542+00,anotador_315,4914,5,,,buenos_aires_amba,[]
2026-05-31 21:08:45.176115+00,anotador_304,1991,5,,,buenos_aires_interior,[]
2026-05-31 21:08:55.115958+00,anotador_315,5259,5,,,buenos_aires_amba,[]
2026-05-31 21:09:04.330073+00,anotador_315,6243,4,,,buenos_aires_amba,[]
2026-05-31 21:09:04.497722+00,anotador_304,2931,5,,,buenos_aires_interior,[]
2026-05-31 21:09:19.095445+00,anotador_304,3206,3,,,buenos_aires_interior,"[{""pos"":19,""source"":""prem"",""palabra"":""James""},{""pos"":20,""source"":""prem"",""palabra"":""Steinberg,""}]"
2026-05-31 21:09:21.93088+00,anotador_315,2948,5,,,buenos_aires_amba,[]
2026-05-31 21:09:33.226475+00,anotador_315,7008,5,,,buenos_aires_amba,[]
2026-05-31 21:09:33.449691+00,anotador_304,3222,3,,,buenos_aires_interior,[]
2026-05-31 21:09:42.336353+00,anotador_304,5119,3,,,buenos_aires_interior,[]
2026-05-31 21:09:45.683825+00,anotador_315,7444,5,,,buenos_aires_amba,[]
2026-05-31 21:09:50.080446+00,anotador_315,1800,5,,,buenos_aires_amba,[]
2026-05-31 21:09:58.561489+00,anotador_304,1194,2,,,buenos_aires_interior,"[{""pos"":22,""source"":""prem"",""palabra"":""corredores""}]"
2026-05-31 21:10:05.040609+00,anotador_315,5814,5,,,buenos_aires_amba,[]
2026-05-31 21:10:05.56578+00,anotador_304,631,3,,,buenos_aires_interior,"[{""pos"":2,""source"":""prem"",""palabra"":""Wills""},{""pos"":3,""source"":""prem"",""palabra"":""Point,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wills""},{""pos"":4,""source"":""hyp"",""palabra"":""Point.""}]"
2026-05-31 21:10:16.787225+00,anotador_304,7267,3,,,buenos_aires_interior,[]
2026-05-31 21:10:27.283594+00,anotador_315,3844,5,,,buenos_aires_amba,[]
2026-05-31 21:10:32.053147+00,anotador_304,1639,3,,,buenos_aires_interior,"[{""pos"":21,""source"":""prem"",""palabra"":""vaciló,""}]"
2026-05-31 21:10:37.957671+00,anotador_315,5412,1,,,buenos_aires_amba,"[{""pos"":8,""source"":""hyp"",""palabra"":""gasolina.""},{""pos"":20,""source"":""prem"",""palabra"":""gasolina""},{""pos"":18,""source"":""prem"",""palabra"":""depósito""},{""pos"":19,""source"":""prem"",""palabra"":""de""}]"
2026-05-31 21:10:41.028164+00,anotador_304,3917,3,,,buenos_aires_interior,"[{""pos"":0,""source"":""prem"",""palabra"":""Puesto""}]"
2026-05-31 21:10:56.289115+00,anotador_304,5959,3,,,buenos_aires_interior,"[{""pos"":7,""source"":""prem"",""palabra"":""Bouchard""},{""pos"":0,""source"":""hyp"",""palabra"":""Bouchard""}]"
2026-05-31 21:10:59.899895+00,anotador_315,4200,5,,,buenos_aires_amba,[]
2026-05-31 21:11:01.352186+00,anotador_077,9999,2,,,buenos_aires_amba,"[{""pos"":0,""source"":""prem"",""palabra"":""El""},{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":6,""source"":""prem"",""palabra"":""buscó""},{""pos"":3,""source"":""prem"",""palabra"":""el""},{""pos"":5,""source"":""prem"",""palabra"":""y""},{""pos"":7,""source"":""prem"",""palabra"":""el""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":9,""source"":""prem"",""palabra"":""en""},{""pos"":10,""source"":""prem"",""palabra"":""internet,""},{""pos"":11,""source"":""prem"",""palabra"":""luego""},{""pos"":12,""source"":""prem"",""palabra"":""llamó""},{""pos"":13,""source"":""prem"",""palabra"":""a""},{""pos"":14,""source"":""prem"",""palabra"":""su""},{""pos"":15,""source"":""prem"",""palabra"":""jefe.""},{""pos"":10,""source"":""hyp"",""palabra"":""ante""}]"
2026-05-31 21:11:06.852874+00,anotador_304,7461,3,,,buenos_aires_interior,[]
2026-05-31 21:11:07.249808+00,anotador_315,5845,5,,,buenos_aires_amba,[]
2026-05-31 21:11:13.771045+00,anotador_315,2473,4,,,buenos_aires_amba,"[{""pos"":25,""source"":""prem"",""palabra"":""irguió""}]"
2026-05-31 21:11:15.868885+00,anotador_304,2173,3,,,buenos_aires_interior,[]
2026-05-31 21:11:35.672929+00,anotador_315,5862,3,,,buenos_aires_amba,"[{""pos"":12,""source"":""prem"",""palabra"":""mandado""},{""pos"":11,""source"":""prem"",""palabra"":""serás""},{""pos"":3,""source"":""prem"",""palabra"":""debajo,""}]"
2026-05-31 21:12:21.094439+00,anotador_077,1815,3,,,buenos_aires_amba,[]
2026-05-31 21:12:29.515088+00,anotador_077,1473,4,,,buenos_aires_amba,"[{""pos"":0,""source"":""prem"",""palabra"":""Conceder""}]"
2026-05-31 21:12:47.79616+00,anotador_315,1978,5,,,buenos_aires_amba,[]
2026-05-31 21:13:02.671524+00,anotador_077,5058,3,,,buenos_aires_amba,[]
2026-05-31 21:13:08.320491+00,anotador_315,6970,5,,,buenos_aires_amba,[]
2026-05-31 21:13:19.349317+00,anotador_315,7263,5,,,buenos_aires_amba,[]
2026-05-31 21:13:26.207401+00,anotador_315,2014,5,,,buenos_aires_amba,[]
2026-05-31 21:13:28.477944+00,anotador_315,6805,4,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""coste""},{""pos"":31,""source"":""prem"",""palabra"":""asequibles.""}]"
2026-05-31 21:13:37.904505+00,anotador_077,4005,4,,,buenos_aires_amba,[]
2026-05-31 21:13:50.895652+00,anotador_315,6719,3,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""montadas""}]"
2026-05-31 21:14:09.615506+00,anotador_077,7367,4,,,buenos_aires_amba,[]
2026-05-31 21:14:10.085753+00,anotador_315,1474,5,,,buenos_aires_amba,[]
2026-05-31 21:14:17.158683+00,anotador_315,7111,4,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""planteamiento""},{""pos"":14,""source"":""prem"",""palabra"":""planteamientos""}]"
2026-05-31 21:14:28.665045+00,anotador_077,5727,3,,,buenos_aires_amba,"[{""pos"":15,""source"":""hyp"",""palabra"":""realizar""},{""pos"":5,""source"":""prem"",""palabra"":""comienzan""},{""pos"":10,""source"":""prem"",""palabra"":""enviando""},{""pos"":16,""source"":""hyp"",""palabra"":""diversas""}]"
2026-05-31 21:14:33.209303+00,anotador_315,4294,3,,,buenos_aires_amba,"[{""pos"":7,""source"":""prem"",""palabra"":""enteros""},{""pos"":8,""source"":""prem"",""palabra"":""repertorios""}]"
2026-05-31 21:14:52.030393+00,anotador_315,3016,5,,,buenos_aires_amba,[]
2026-05-31 21:14:57.757421+00,anotador_315,5235,5,,,buenos_aires_amba,[]
2026-05-31 21:15:02.065533+00,anotador_077,5356,4,,,buenos_aires_amba,[]
2026-05-31 21:15:04.667027+00,anotador_315,5043,5,,,buenos_aires_amba,[]
2026-05-31 21:15:11.528146+00,anotador_315,7217,5,,,buenos_aires_amba,[]
2026-05-31 21:15:18.719223+00,anotador_077,5586,3,,,buenos_aires_amba,[]
2026-05-31 21:15:26.056541+00,anotador_077,7431,3,,,buenos_aires_amba,"[{""pos"":9,""source"":""hyp"",""palabra"":""notó""}]"
2026-05-31 21:15:30.114354+00,anotador_315,6837,5,,,buenos_aires_amba,[]
2026-05-31 21:15:37.135237+00,anotador_315,1270,5,,,buenos_aires_amba,[]
2026-05-31 21:15:43.189139+00,anotador_077,4,4,,,buenos_aires_amba,[]
2026-05-31 21:15:52.322023+00,anotador_315,5584,4,,,buenos_aires_amba,"[{""pos"":4,""source"":""prem"",""palabra"":""expandido,""},{""pos"":3,""source"":""prem"",""palabra"":""ha""},{""pos"":2,""source"":""prem"",""palabra"":""se""}]"
2026-05-31 21:15:56.197713+00,anotador_077,3873,4,,,buenos_aires_amba,[]
2026-05-31 21:16:01.728718+00,anotador_077,5535,4,,,buenos_aires_amba,"[{""pos"":7,""source"":""prem"",""palabra"":""estacionario""},{""pos"":10,""source"":""hyp"",""palabra"":""debe""},{""pos"":18,""source"":""hyp"",""palabra"":""distante.""}]"
2026-05-31 21:16:06.808909+00,anotador_315,6615,5,,,buenos_aires_amba,[]
2026-05-31 21:16:12.781655+00,anotador_315,2148,5,,,buenos_aires_amba,[]
2026-05-31 21:16:20.470467+00,anotador_077,5531,3,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""niños""},{""pos"":13,""source"":""prem"",""palabra"":""abordan""},{""pos"":18,""source"":""prem"",""palabra"":""sucede""},{""pos"":1,""source"":""hyp"",""palabra"":""niños""}]"
2026-05-31 21:16:20.783103+00,anotador_315,6531,5,,,buenos_aires_amba,[]
2026-05-31 21:16:28.374157+00,anotador_315,5671,4,,,buenos_aires_amba,"[{""pos"":8,""source"":""prem"",""palabra"":""elegidas""}]"
2026-05-31 21:16:43.672504+00,anotador_077,639,4,,,buenos_aires_amba,"[{""pos"":3,""source"":""hyp"",""palabra"":""vería""}]"
2026-05-31 21:16:56.278007+00,anotador_077,6897,4,,,buenos_aires_amba,[]
2026-05-31 21:17:01.800922+00,anotador_077,1977,4,,,buenos_aires_amba,"[{""pos"":4,""source"":""hyp"",""palabra"":""de""},{""pos"":5,""source"":""hyp"",""palabra"":""inmediato.""}]"
2026-05-31 21:17:18.027691+00,anotador_077,485,4,,,buenos_aires_amba,[]
2026-05-31 21:17:26.065897+00,anotador_077,1660,3,,,buenos_aires_amba,"[{""pos"":0,""source"":""hyp"",""palabra"":""Podría""}]"
2026-05-31 21:17:42.041829+00,anotador_077,4634,3,,,buenos_aires_amba,"[{""pos"":13,""source"":""prem"",""palabra"":""dicho""},{""pos"":14,""source"":""prem"",""palabra"":""sea""},{""pos"":15,""source"":""prem"",""palabra"":""de""},{""pos"":16,""source"":""prem"",""palabra"":""paso,""},{""pos"":31,""source"":""prem"",""palabra"":""acuñado.""}]"
2026-05-31 21:19:59.302401+00,anotador_051,9999,1,,,tucuman,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":11,""source"":""prem"",""palabra"":""luego""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-05-31 21:20:33.692837+00,anotador_051,7299,4,,,tucuman,[]
2026-05-31 21:20:47.262823+00,anotador_051,4866,4,,,tucuman,[]
2026-05-31 21:20:51.384115+00,anotador_051,2142,,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""te""}]"
2026-05-31 21:20:51.595616+00,anotador_051,2142,3,,,tucuman,"[{""pos"":1,""source"":""prem"",""palabra"":""te""},{""pos"":2,""source"":""prem"",""palabra"":""has""},{""pos"":3,""source"":""prem"",""palabra"":""convertido""},{""pos"":17,""source"":""prem"",""palabra"":""cuencos""}]"
2026-05-31 21:21:13.972722+00,anotador_051,6861,3,,,tucuman,[]
2026-05-31 21:21:25.991645+00,anotador_051,1537,3,,,tucuman,"[{""pos"":3,""source"":""hyp"",""palabra"":""averías""}]"
2026-05-31 21:21:33.312112+00,anotador_051,2991,4,,,tucuman,[]
2026-05-31 21:21:38.432638+00,anotador_051,5143,5,,,tucuman,[]
2026-05-31 21:21:45.221579+00,anotador_051,4516,2,,,tucuman,"[{""pos"":0,""source"":""prem"",""palabra"":""Informé""},{""pos"":8,""source"":""prem"",""palabra"":""Esto""},{""pos"":9,""source"":""prem"",""palabra"":""pareció""},{""pos"":10,""source"":""prem"",""palabra"":""divertirlo""},{""pos"":15,""source"":""prem"",""palabra"":""pastel""},{""pos"":3,""source"":""hyp"",""palabra"":""pastel""}]"
2026-05-31 21:21:57.117158+00,anotador_051,5934,,,,,"[{""pos"":2,""source"":""prem"",""palabra"":""le""}]"
2026-05-31 21:21:57.370622+00,anotador_051,5934,3,,,tucuman,"[{""pos"":2,""source"":""prem"",""palabra"":""le""},{""pos"":3,""source"":""prem"",""palabra"":""han""},{""pos"":4,""source"":""prem"",""palabra"":""molestado.""}]"
2026-05-31 21:22:05.749205+00,anotador_051,6160,5,,,tucuman,[]
2026-05-31 21:22:17.492586+00,anotador_051,3094,4,,,tucuman,[]
2026-05-31 21:22:27.648784+00,anotador_051,7166,4,,,tucuman,[]
2026-05-31 21:22:31.77583+00,anotador_051,6565,5,,,tucuman,[]
2026-05-31 21:22:41.806613+00,anotador_051,2034,5,,,tucuman,[]
2026-05-31 21:22:48.72581+00,anotador_051,7169,4,,,tucuman,[]
2026-05-31 21:22:54.220846+00,anotador_051,3772,4,,,tucuman,[]
2026-05-31 21:22:59.794033+00,anotador_051,1582,5,,,tucuman,[]
2026-05-31 21:23:06.876378+00,anotador_051,4222,4,,,tucuman,[]
2026-05-31 21:23:17.031279+00,anotador_051,4701,4,,,tucuman,[]
2026-05-31 21:46:25.671122+00,anotador_158,9999,,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""}]"
2026-05-31 21:46:26.043893+00,anotador_158,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":8,""source"":""hyp"",""palabra"":""of""}]"
2026-05-31 21:46:46.691359+00,anotador_158,820,5,,,buenos_aires_amba,[]
2026-05-31 21:47:15.16363+00,anotador_158,2846,5,,,buenos_aires_amba,[]
2026-05-31 21:47:20.111765+00,anotador_158,4564,5,,,buenos_aires_amba,[]
2026-05-31 21:47:27.842719+00,anotador_158,4098,5,,,buenos_aires_amba,[]
2026-05-31 21:47:42.517267+00,anotador_158,7340,5,,,buenos_aires_amba,[]
2026-05-31 21:47:49.592695+00,anotador_158,6552,5,,,buenos_aires_amba,[]
2026-05-31 21:47:58.316607+00,anotador_158,5971,5,,,buenos_aires_amba,[]
2026-05-31 21:48:07.84292+00,anotador_158,6617,5,,,buenos_aires_amba,[]
2026-05-31 21:48:20.828164+00,anotador_158,1349,5,,,buenos_aires_amba,[]
2026-05-31 21:48:25.854418+00,anotador_158,5894,4,,,buenos_aires_amba,"[{""pos"":9,""source"":""hyp"",""palabra"":""pavorosa.""}]"
2026-05-31 21:48:29.307419+00,anotador_328,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":8,""source"":""prem"",""palabra"":""piso""}]"
2026-05-31 21:48:35.84423+00,anotador_158,2497,5,,,buenos_aires_amba,[]
2026-05-31 21:48:42.35272+00,anotador_158,2823,5,,,buenos_aires_amba,[]
2026-05-31 21:48:46.737018+00,anotador_158,7091,5,,,buenos_aires_amba,[]
2026-05-31 21:48:50.23533+00,anotador_158,4147,5,,,buenos_aires_amba,[]
2026-05-31 21:48:54.342767+00,anotador_158,6114,5,,,buenos_aires_amba,[]
2026-05-31 21:49:00.847261+00,anotador_158,3610,5,,,buenos_aires_amba,[]
2026-05-31 21:49:06.48233+00,anotador_158,4572,5,,,buenos_aires_amba,[]
2026-05-31 21:49:08.733638+00,anotador_158,5754,5,,,buenos_aires_amba,[]
2026-05-31 21:49:16.160991+00,anotador_158,7498,,,,,"[{""pos"":12,""source"":""prem"",""palabra"":""compleción.""}]"
2026-05-31 21:49:16.572425+00,anotador_158,7498,3,,,buenos_aires_amba,"[{""pos"":12,""source"":""prem"",""palabra"":""compleción.""},{""pos"":2,""source"":""prem"",""palabra"":""aseveración""}]"
2026-05-31 21:49:23.99206+00,anotador_328,3758,2,,,buenos_aires_amba,[]
2026-05-31 21:49:29.301218+00,anotador_328,3942,3,,,buenos_aires_amba,[]
2026-05-31 21:50:04.588406+00,anotador_328,3753,2,,,buenos_aires_amba,[]
2026-05-31 21:50:30.770889+00,anotador_328,7359,3,,,buenos_aires_amba,[]
2026-05-31 21:50:49.666248+00,anotador_328,1221,2,,,buenos_aires_amba,[]
2026-05-31 21:50:56.901548+00,anotador_328,6237,3,,,buenos_aires_amba,[]
2026-05-31 21:51:39.67765+00,anotador_328,5090,3,,,buenos_aires_amba,[]
2026-05-31 21:52:05.220136+00,anotador_328,3991,4,,,buenos_aires_amba,[]
2026-05-31 21:52:24.852517+00,anotador_328,4384,3,,,buenos_aires_amba,[]
2026-05-31 21:52:37.846699+00,anotador_328,7445,3,,,buenos_aires_amba,[]
2026-05-31 21:53:29.520189+00,anotador_328,2865,3,,,buenos_aires_amba,[]
2026-05-31 21:54:01.451813+00,anotador_328,5046,3,,,buenos_aires_amba,"[{""pos"":20,""source"":""prem"",""palabra"":""aeronave""}]"
2026-05-31 21:54:31.792006+00,anotador_328,6276,3,,,buenos_aires_amba,[]
2026-05-31 21:54:54.376397+00,anotador_328,3356,3,,,buenos_aires_amba,[]
2026-05-31 21:55:10.733397+00,anotador_328,7402,3,,,buenos_aires_amba,[]
2026-05-31 21:55:46.103874+00,anotador_328,3837,3,,,buenos_aires_amba,[]
2026-05-31 21:56:10.329595+00,anotador_328,2528,4,,,buenos_aires_amba,[]
2026-05-31 21:56:46.309618+00,anotador_328,4138,3,,,buenos_aires_amba,[]
2026-05-31 21:57:02.38411+00,anotador_328,6033,3,,,buenos_aires_amba,[]
2026-05-31 22:24:35.204142+00,anotador_111,9999,1,,,salta,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":11,""source"":""prem"",""palabra"":""luego""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""}]"
2026-05-31 22:25:55.129326+00,anotador_111,1531,2,"Para mí es neutro, podría ser argentino como no serlo",,salta,[]
2026-05-31 22:26:36.172563+00,anotador_111,2678,3,,,salta,[]
2026-05-31 22:27:02.329589+00,anotador_111,4673,4,,,salta,[]
2026-05-31 22:27:35.061559+00,anotador_111,4690,3,,,salta,[]
2026-05-31 22:27:48.488795+00,anotador_111,2284,3,,,salta,[]
2026-05-31 22:28:01.77246+00,anotador_111,6035,3,,,salta,[]
